sku,product_name,product_name_ar,price,processed_product_name,processed_product_name_ar,combined_master_name,master_dosage,master_form
2941,SALIBET OINT. 30 GM,ساليبت مرهم 30 جم,29.0,salibet oint 30 gm,ساليبت ointment 30 g,ساليبت مرهم 30 جم SALIBET OINT. 30 GM,30G,
488,TUSSKAN SYRUP 100 ML,توسكان شراب 100 مل,24.0,tusskan syrup 100 ml,توسكان syrup 100 ml,توسكان شراب 100 مل TUSSKAN SYRUP 100 ML,100ML,SYRUP
389,EXFORGE 10 MG/160 14 TAB,اكسفورج 10/160 مجم 14 قرص,218.0,exforge 10 mg 160 14 tablet,اكسفورج 10160 mg 14 tablet,اكسفورج 10/160 مجم 14 قرص EXFORGE 10 MG/160 14 TAB,10MG,
119,CEFAXONE V.IM 1 G 1,سيفاكسون 1 جرام عضل,69.0,cefaxone vim 1 g 1,سيفاكسون 1 جرام عضل,سيفاكسون 1 جرام عضل CEFAXONE V.IM 1 G 1,1G,
140,CONCOR COR 2.50 MG 30 TAB,كونكور كور 2.5 مجم 30 قرص,60.0,concor cor 250 mg 30 tablet,كونكور كور 25 mg 30 tablet,كونكور كور 2.5 مجم 30 قرص CONCOR COR 2.50 MG 30 TAB,2.50MG,
606,BETASERC 24 MG 40 TAB,بيتاسيرك 24 مجم 40 قرص,218.0,betaserc 24 mg 40 tablet,بيتاسيرك 24 mg 40 tablet,بيتاسيرك 24 مجم 40 قرص BETASERC 24 MG 40 TAB,24MG,
260,TAVACIN 500 MG 5 TAB,تافاسين 500 مجم 5 قرص,90.0,tavacin 500 mg 5 tablet,تافاسين 500 mg 5 tablet,تافاسين 500 مجم 5 قرص TAVACIN 500 MG 5 TAB,500MG,
486,TAREG 80 MG 14 TAB,تارج 80 مجم 14 قرص,148.0,tareg 80 mg 14 tablet,تارج 80 mg 14 tablet,تارج 80 مجم 14 قرص TAREG 80 MG 14 TAB,80MG,
846,SYNJARDY 12.5 MG / 1000 MG 60 TAB,سينجاردي 12.5/1000 مجم 60 قرص,870.0,synjardy 125 mg 1000 mg 60 tablet,سينجاردي 1251000 mg 60 tablet,سينجاردي 12.5/1000 مجم 60 قرص SYNJARDY 12.5 MG / 1000 MG 60 TAB,12.5MG,
216,CURAM 1 G 12 TAB,كيورام 1 جم 12 قرص,182.0,curam 1 g 12 tablet,كيورام 1 g 12 tablet,كيورام 1 جم 12 قرص CURAM 1 G 12 TAB,1G,
9775,TULANGO-SLIM 30 CAP,تولانجو سليم 30 كبسول,240.0,tulangoslim 30 capsule,تولانجو سليم 30 كبسول,تولانجو سليم 30 كبسول TULANGO-SLIM 30 CAP,,
349,CH-ALPHA PLUS 10 SACHET,سى اتش الفا بلس 10 كيس,350.0,chalpha plus 10 sachet,سى اتش الفا بلس 10 كيس,سى اتش الفا بلس 10 كيس CH-ALPHA PLUS 10 SACHET,,
9006,JOINTA 30 TAB,جوينتا 30 قرص,340.0,jointa 30 tablet,جوينتا 30 tablet,جوينتا 30 قرص JOINTA 30 TAB,,
283,ATOREZA 10 MG/20 21 TAB,اتوريزا 10/20 مجم 21 قرص,141.0,atoreza 10 mg 20 21 tablet,اتوريزا 1020 mg 21 tablet,اتوريزا 10/20 مجم 21 قرص ATOREZA 10 MG/20 21 TAB,10MG,
224,CIPRALEX 10 MG 28 TAB,سيبراليكس 10 مجم 28 قرص,392.0,cipralex 10 mg 28 tablet,سيبراليكس 10 mg 28 tablet,سيبراليكس 10 مجم 28 قرص CIPRALEX 10 MG 28 TAB,10MG,
81,TRESIBA FLEXTOUCH 100 I.U./ ML PRE-FILLED PEN,تريسيبا فليكس تاتش 100 وحدة دولية قلم جاهز,550.0,tresiba flextouch 100 iu ml prefilled pen,تريسيبا فليكس تاتش 100 iu قلم جاهز,تريسيبا فليكس تاتش 100 وحدة دولية قلم جاهز TRESIBA FLEXTOUCH 100 I.U./ ML PRE-FILLED PEN,,
635,AUGMENTIN ES-600 SUSP. 75 ML,اوجمنتين اى اس 600مجم/5مل شراب معلق 75 مل,169.0,augmentin es600 suspension 75 ml,اوجمنتين اى اس 600مجم5مل syrup suspension 75 ml,اوجمنتين اى اس 600مجم/5مل شراب معلق 75 مل AUGMENTIN ES-600 SUSP. 75 ML,75ML,
363,POLYFRESH 0.2%EYE DROPS 10 ML,بولي فريش 2مجم / مل قطرة عين 10 مل,63.0,polyfresh 02%eye drops 10 ml,بولي فريش 2مجم ml drops عين 10 ml,بولي فريش 2مجم / مل قطرة عين 10 مل POLYFRESH 0.2%EYE DROPS 10 ML,0.2%,DROPS
777,OPTAMINESS 150 TAB,اوبتامينس 150 قرص,990.0,optaminess 150 tablet,اوبتامينس 150 tablet,اوبتامينس 150 قرص OPTAMINESS 150 TAB,,
317,CO-TAREG 160/12.5 MG 14 TAB,كوتارج 160/12.5مجم 14 قرص,150.0,cotareg 160125 mg 14 tablet,كوتارج 160125مجم 14 tablet,كوتارج 160/12.5مجم 14 قرص CO-TAREG 160/12.5 MG 14 TAB,12.5MG,
340,PULMICORT 0.25 MG/ ML 20 NEBULIZER VIAL,بالميكورت 0.25 مجم/ مل 20 امبول للاستنشاق,564.0,pulmicort 025 mg ml 20 nebulizer vial,بالميكورت 025 mg ml 20 ampoule للاستنشاق,بالميكورت 0.25 مجم/ مل 20 امبول للاستنشاق PULMICORT 0.25 MG/ ML 20 NEBULIZER VIAL,0.25MG,VIAL
798,ASMAKAST 10 MG 30 TAB,ازماكاست 10 مجم 30 قرص,156.0,asmakast 10 mg 30 tablet,ازماكاست 10 mg 30 tablet,ازماكاست 10 مجم 30 قرص ASMAKAST 10 MG 30 TAB,10MG,
9781,MOIST-1 CREAM 100 ML,مويست-1 كريم 100 جم,149.0,moist1 cream 100 ml,مويست1 cream 100 g,مويست-1 كريم 100 جم MOIST-1 CREAM 100 ML,100ML,CREAM
412,SUPRAX 400 MG 5 CAP,سوبراكس 400 مجم 5 كبسول,159.0,suprax 400 mg 5 capsule,سوبراكس 400 mg 5 كبسول,سوبراكس 400 مجم 5 كبسول SUPRAX 400 MG 5 CAP,400MG,
746,ENSURE -VANILLA POWDER 400 GM,انشور بودر فانيليا 400 جم,476.2,ensure vanilla powder 400 gm,انشور بودر فانيليا 400 g,انشور بودر فانيليا 400 جم ENSURE -VANILLA POWDER 400 GM,400G,
440,APIDRA SOLOSTAR 100 I.U./ML 5 PREFILLED PEN,ابيدرا سولوستار 100 وحدة دولية/مل 5 اقلام,676.0,apidra solostar 100 iu ml 5 prefilled pen,ابيدرا سولوستار 100 iu ml 5 اقلام,ابيدرا سولوستار 100 وحدة دولية/مل 5 اقلام APIDRA SOLOSTAR 100 I.U./ML 5 PREFILLED PEN,,
644,SANSO D3 10000 IU 28 TAB,سانسو د3 10.000 وحدة دولية 28 قرص,180.0,sanso d3 10000 iu 28 tablet,سانسو د3 10000 iu 28 tablet,سانسو د3 10.000 وحدة دولية 28 قرص SANSO D3 10000 IU 28 TAB,10000IU,
825,SYMBICORT 160/4.5 MCG/DOSE TURBUHALER 120 DOSE,سيمبيكورت 160 مجم 120 جرعة استرازنيكا,332.0,symbicort 16045 mcg dose turbuhaler 120 dose,سيمبيكورت 160 mg 120 جرعة استرازنيكا,سيمبيكورت 160 مجم 120 جرعة استرازنيكا SYMBICORT 160/4.5 MCG/DOSE TURBUHALER 120 DOSE,4.5MCG,
398,REGIMAX 120 MG 30 CAP,رجيماكس 120 مجم 30 كبسول,240.0,regimax 120 mg 30 capsule,رجيماكس 120 mg 30 كبسول,رجيماكس 120 مجم 30 كبسول REGIMAX 120 MG 30 CAP,120MG,
9769,NACTALIA 1 MILK 400 GM,نكتاليا 1 لبن 400 جم,240.0,nactalia 1 milk 400 gm,نكتاليا 1 لبن 400 g,نكتاليا 1 لبن 400 جم NACTALIA 1 MILK 400 GM,400G,
165,GAST-REG 200 MG 30 TAB,جاست-ريج 200 مجم 30 قرص,84.0,gastreg 200 mg 30 tablet,جاستريج 200 mg 30 tablet,جاست-ريج 200 مجم 30 قرص GAST-REG 200 MG 30 TAB,200MG,
391,SUPRAX 100 MG/5 ML SUSP. 30ML,سوبراكس 100 مجم / 5 مل شراب معلق 30 مل,95.0,suprax 100 mg 5 ml suspension 30ml,سوبراكس 100 mg 5 ml syrup suspension 30 ml,سوبراكس 100 مجم / 5 مل شراب معلق 30 مل SUPRAX 100 MG/5 ML SUSP. 30ML,100MG,
217,ANTINAL 200 MG 24 CAP,انتينال 200 مجم 24 كبسولة,52.0,antinal 200 mg 24 capsule,انتينال 200 mg 24 capsule,انتينال 200 مجم 24 كبسولة ANTINAL 200 MG 24 CAP,200MG,
235,MOTILIUM 10 MG 40 TAB,موتيليوم 10 مجم 40 قرص,100.0,motilium 10 mg 40 tablet,موتيليوم 10 mg 40 tablet,موتيليوم 10 مجم 40 قرص MOTILIUM 10 MG 40 TAB,10MG,
245,NEVILOB 5 MG 14 TAB,نيفيلوب 5 مجم 14 قرص,44.0,nevilob 5 mg 14 tablet,نيفيلوب 5 mg 14 tablet,نيفيلوب 5 مجم 14 قرص NEVILOB 5 MG 14 TAB,5MG,
236,CIPRODIAZOLE 20 TAB,سيبروديازول 500/500مجم 20 قرص,148.0,ciprodiazole 20 tablet,سيبروديازول 500500مجم 20 tablet,سيبروديازول 500/500مجم 20 قرص CIPRODIAZOLE 20 TAB,,
442,LIDOCAINE 10% SPRAY 15 ML,ليدوكايين 10% سبراى,26.0,lidocaine 10% spray 15 ml,ليدوكايين 10% سبراى,ليدوكايين 10% سبراى LIDOCAINE 10% SPRAY 15 ML,10%,
567,PANADOL MIGRAIN 30 TAB,بنادول مايجرين 30 قرص,51.0,panadol migrain 30 tablet,بنادول مايجرين 30 tablet,بنادول مايجرين 30 قرص PANADOL MIGRAIN 30 TAB,,
2413,MARNYS NEOCARBON 30 CAP,مارنيز نيوكاربون 30 كبسول,185.0,marnys neocarbon 30 capsule,مارنيز نيوكاربون 30 كبسول,مارنيز نيوكاربون 30 كبسول MARNYS NEOCARBON 30 CAP,,
1105,PROZAC 20 MG 14 CAP,بروزاك 20 مجم 14 كبسولة,89.0,prozac 20 mg 14 capsule,بروزاك 20 mg 14 capsule,بروزاك 20 مجم 14 كبسولة PROZAC 20 MG 14 CAP,20MG,
405,APIDONE SYRUP 125 ML,ابيدون شراب 125 مل,24.0,apidone syrup 125 ml,ابيدون syrup 125 ml,ابيدون شراب 125 مل APIDONE SYRUP 125 ML,125ML,SYRUP
155,URIVIN 10 SACHETS,يوريفين فوار 10 كيس,31.0,urivin 10 sachets,يوريفين فوار 10 كيس,يوريفين فوار 10 كيس URIVIN 10 SACHETS,,
1820,CEREBROMAP 200 MG 30 CAP,سيريبروماب 200 مجم 30 كبسول,225.0,cerebromap 200 mg 30 capsule,سيريبروماب 200 mg 30 كبسول,سيريبروماب 200 مجم 30 كبسول CEREBROMAP 200 MG 30 CAP,200MG,
124,KENACOMB CREAM 15 GM,كيناكومب كريم 15 جم,21.5,kenacomb cream 15 gm,كيناكومب cream 15 g,كيناكومب كريم 15 جم KENACOMB CREAM 15 GM,15G,CREAM
126,GLUCOPHAGE XR 1000 MG 30 TAB,جلوكوفاج اكس آر 1000 مجم 30 قرص,75.0,glucophage xr 1000 mg 30 tablet,جلوكوفاج اكس آر 1000 mg 30 tablet,جلوكوفاج اكس آر 1000 مجم 30 قرص GLUCOPHAGE XR 1000 MG 30 TAB,1000MG,
1313,BETADERM 0.1%CREAM 30 GM,بيتاديرم 0.1% كريم 30 جم,15.0,betaderm 01% cream 30 gm,بيتاديرم 01% cream 30 g,بيتاديرم 0.1% كريم 30 جم BETADERM 0.1%CREAM 30 GM,0.1%,CREAM
11905,EMPACOZA TRIO XR 25/5/1000 MG TAB,ايمباكوزا تريو اكس ار 25/5/1000 مجم قرص,396.0,empacoza trio xr 2551000 mg tablet,ايمباكوزا تريو اكس ار 2551000 mg tablet,ايمباكوزا تريو اكس ار 25/5/1000 مجم قرص EMPACOZA TRIO XR 25/5/1000 MG TAB,1000MG,
674,PREGNACARE 30 TAB,بريجناكير 30 قرص,200.0,pregnacare 30 tablet,بريجناكير 30 tablet,بريجناكير 30 قرص PREGNACARE 30 TAB,,
13958,BIOLEGAM 100/60 MG 8 TAB,بايولجام 100/60 مجم 8 قرص,192.0,biolegam 10060 mg 8 tablet,بايولجام 10060 mg 8 tablet,بايولجام 100/60 مجم 8 قرص BIOLEGAM 100/60 MG 8 TAB,60MG,
9780,PECTOL-ORANGE + VIT.C LOZENGES 8 * 24 STRIP,بيكتول برتقال,600.0,pectolorange vitc lozenges 8 * 24 strip,بيكتول برتقال,بيكتول برتقال PECTOL-ORANGE + VIT.C LOZENGES 8 * 24 STRIP,,STRIP
264,TOUJEO SOLOSTAR 300 I.U./ ML 3 PENS,توجيو سولوستار 300 وحدة دولية/1.5مل 3 قلم,993.0,toujeo solostar 300 iu ml 3 pens,توجيو سولوستار 300 iu 15مل 3 قلم,توجيو سولوستار 300 وحدة دولية/1.5مل 3 قلم TOUJEO SOLOSTAR 300 I.U./ ML 3 PENS,,
418,PROLIA 60 MG 1 PREF.SYRINGE,بروليا 60مجم محلول معد للحقن ثلاجة,5174.0,prolia 60 mg 1 prefsyringe,بروليا 60مجم solution معد للحقن ثلاجة,بروليا 60مجم محلول معد للحقن ثلاجة PROLIA 60 MG 1 PREF.SYRINGE,60MG,
546,BECOZYME I.M./I.V 12 AMP,بيكوزيم 12 امبولة عضل او وريد,120.0,becozyme imiv 12 ampoule,بيكوزيم 12 ampoule عضل او وريد,بيكوزيم 12 امبولة عضل او وريد BECOZYME I.M./I.V 12 AMP,,
3995,STREPSILS HONEY & LEMON 24 LOZENGES,ستربسلز عسل و ليمون 16 قرص استحلاب,170.0,strepsils honey lemon 24 lozenges,ستربسلز عسل و ليمون 16 tablet استحلاب,ستربسلز عسل و ليمون 16 قرص استحلاب STREPSILS HONEY & LEMON 24 LOZENGES,,
549,MELLITOFIX MET 12.5/1000 MG 30 TAB,ميليتوفكس مت 12.5/1000 مجم 30 قرص,214.5,mellitofix met 1251000 mg 30 tablet,ميليتوفكس مت 1251000 mg 30 tablet,ميليتوفكس مت 12.5/1000 مجم 30 قرص MELLITOFIX MET 12.5/1000 MG 30 TAB,1000MG,
10238,RYBELSUS 7 MG 10 TAB,ريبلسس 7 مجم 10 قرص,1575.0,rybelsus 7 mg 10 tablet,ريبلسس 7 mg 10 tablet,ريبلسس 7 مجم 10 قرص RYBELSUS 7 MG 10 TAB,7MG,
240,NASONEX .05%NASAL SPRAY 120 DOSE,نازونكس بخاخ بالأنف 120 جرعة,157.0,nasonex 05%nasal spray 120 dose,نازونكس بخاخ بالأنف 120 جرعة,نازونكس بخاخ بالأنف 120 جرعة NASONEX .05%NASAL SPRAY 120 DOSE,05%,
817,DUODART 0.5 MG 30 CAP,ديودارت 0.4/0.5مجم 30 كبسول,327.0,duodart 05 mg 30 capsule,ديودارت 0405مجم 30 كبسول,ديودارت 0.4/0.5مجم 30 كبسول DUODART 0.5 MG 30 CAP,0.5MG,
1122,SCARO GEL 50 GM,سكارو جيل 50 جم,850.0,scaro gel 50 gm,سكارو جيل 50 g,سكارو جيل 50 جم SCARO GEL 50 GM,50G,GEL
3080,XIGDUO 5MG/1000 MG 56 TAB,زيجدو 5 / 1000 مجم 56 قرص,496.0,xigduo 5mg1000 mg 56 tablet,زيجدو 5 1000 mg 56 tablet,زيجدو 5 / 1000 مجم 56 قرص XIGDUO 5MG/1000 MG 56 TAB,5MG,
602,BEBELAC EC MILK 400 GM,بيبيلاك اى سى لبن 400 جم,330.0,bebelac ec milk 400 gm,بيبيلاك اى سى لبن 400 g,بيبيلاك اى سى لبن 400 جم BEBELAC EC MILK 400 GM,400G,
9949,DAFLON 1000 MG 30 TAB,دافلون 1000 مجم 30 قرص,285.0,daflon 1000 mg 30 tablet,دافلون 1000 mg 30 tablet,دافلون 1000 مجم 30 قرص DAFLON 1000 MG 30 TAB,1000MG,
41,CEFTRIAXONE-SANDOZ 1 GM I.M. VIAL,سيفترياكسون - ساندوز 1 جم فيال عضل,95.0,ceftriaxonesandoz 1 gm im vial,سيفترياكسون ساندوز 1 g vial عضل,سيفترياكسون - ساندوز 1 جم فيال عضل CEFTRIAXONE-SANDOZ 1 GM I.M. VIAL,1G,VIAL
675,DIAMONRECTA 20 MG 4 TAB,ديامونركتا 20 مجم 4 قرص,140.0,diamonrecta 20 mg 4 tablet,ديامونركتا 20 mg 4 tablet,ديامونركتا 20 مجم 4 قرص DIAMONRECTA 20 MG 4 TAB,20MG,
5487,CARNIVITA ADVANCE MEN 30 SACHETS,كارنيفيتا ادفانس للرجال 30 كيس,395.0,carnivita advance men 30 sachets,كارنيفيتا ادفانس للرجال 30 كيس,كارنيفيتا ادفانس للرجال 30 كيس CARNIVITA ADVANCE MEN 30 SACHETS,,
1234,MELANOFREE CREAM 30 GM,ميلانوفري كريم 30 جم,74.0,melanofree cream 30 gm,ميلانوفري cream 30 g,ميلانوفري كريم 30 جم MELANOFREE CREAM 30 GM,30G,CREAM
916,HERO BABY 2 MILK 400 GM,هيرو بيبي 2 لبن 400 جم,249.0,hero baby 2 milk 400 gm,هيرو بيبي 2 لبن 400 g,هيرو بيبي 2 لبن 400 جم HERO BABY 2 MILK 400 GM,400G,
915,GAVISCON ADVANCE PEPPERMENT 24 SACHET,جافيسكون ادفانس 10 مل 24 اكياس,144.0,gaviscon advance pepperment 24 sachet,جافيسكون ادفانس 10 ml 24 اكياس,جافيسكون ادفانس 10 مل 24 اكياس GAVISCON ADVANCE PEPPERMENT 24 SACHET,,
352,HERO BABY NUTRADEFENSE PLUS 1 MILK 400 GM,هيرو بيبي نيوتراديفينس بلس 1 لبن 400 جم,319.0,hero baby nutradefense plus 1 milk 400 gm,هيرو بيبي نيوتراديفينس بلس 1 لبن 400 g,هيرو بيبي نيوتراديفينس بلس 1 لبن 400 جم HERO BABY NUTRADEFENSE PLUS 1 MILK 400 GM,400G,
348,FLUMOX 1000 MG 15 TAB,فلوموكس 1000 مجم 15 قرص,92.0,flumox 1000 mg 15 tablet,فلوموكس 1000 mg 15 tablet,فلوموكس 1000 مجم 15 قرص FLUMOX 1000 MG 15 TAB,1000MG,
400,ZINCTRON 30 CAP,زنكترون 30 كبسولة,126.0,zinctron 30 capsule,زنكترون 30 capsule,زنكترون 30 كبسولة ZINCTRON 30 CAP,,
8773,POLYFRESH ADVANCED EYE DROP 10 ML,بولي فريش ادفانسد قطرة عين 10 مل,125.0,polyfresh advanced eye drops 10 ml,بولي فريش ادفانسد drops عين 10 ml,بولي فريش ادفانسد قطرة عين 10 مل POLYFRESH ADVANCED EYE DROP 10 ML,10ML,
192,TOBRADEX EYE DROPS 5 ML,توبراديكس قطرة عين 5 مل,52.0,tobradex eye drops 5 ml,توبراديكس drops عين 5 ml,توبراديكس قطرة عين 5 مل TOBRADEX EYE DROPS 5 ML,5ML,DROPS
647,TAREG 40 MG 15 TAB,تارج 40 مجم 15 قرص,150.0,tareg 40 mg 15 tablet,تارج 40 mg 15 tablet,تارج 40 مجم 15 قرص TAREG 40 MG 15 TAB,40MG,
2031,REGAINE EXTRA STRENGTH 5%FOAM 73 ML,ريجين 5% فوم 60 مل ثلاجة,610.0,regaine extra strength 5%foam 73 ml,ريجين 5% فوم 60 ml ثلاجة,ريجين 5% فوم 60 مل ثلاجة REGAINE EXTRA STRENGTH 5%FOAM 73 ML,5%,
781,RYZODEG FLEXTOUCH 100 I.U. / ML PRE-FILLED PEN,ريزوديج فليكس تاتش 100 وحدة دولية 1 قلم,618.0,ryzodeg flextouch 100 iu ml prefilled pen,ريزوديج فليكس تاتش 100 iu 1 قلم,ريزوديج فليكس تاتش 100 وحدة دولية 1 قلم RYZODEG FLEXTOUCH 100 I.U. / ML PRE-FILLED PEN,,
9923,WELLMAN ORIGINAL 30 TAB,ويلمان اوريجينال 30 قرص,160.0,wellman original 30 tablet,ويلمان اوريجينال 30 tablet,ويلمان اوريجينال 30 قرص WELLMAN ORIGINAL 30 TAB,,
270,SACROFER 100 MG/5 ML I.V 5 AMP,سكروفير 100مجم/ 5 مل 5 امبول,275.0,sacrofer 100 mg 5 ml iv 5 ampoule,سكروفير 100مجم 5 ml 5 ampoule,سكروفير 100مجم/ 5 مل 5 امبول SACROFER 100 MG/5 ML I.V 5 AMP,100MG,
350,MOXIFLOX 400 MG 10 TAB,موكسيفلوكس 400 مجم 10 قرص,180.0,moxiflox 400 mg 10 tablet,موكسيفلوكس 400 mg 10 tablet,موكسيفلوكس 400 مجم 10 قرص MOXIFLOX 400 MG 10 TAB,400MG,
341,VOLTAREN 1%EMULGEL 50 GM,فولتارين 1% ايملجيل 50 جم,68.0,voltaren 1%emulgel 50 gm,فولتارين 1% ايملجيل 50 g,فولتارين 1% ايملجيل 50 جم VOLTAREN 1%EMULGEL 50 GM,1%,GEL
395,ROYAL VIT G 20 CAP,رويال فيت جي 20 كبسول,90.0,royal vit g 20 capsule,رويال فيت جي 20 كبسول,رويال فيت جي 20 كبسول ROYAL VIT G 20 CAP,,
1865,ESMATAC 40 MG 28 CAP,ازماتك 40 مجم 28 كبسول,144.0,esmatac 40 mg 28 capsule,ازماتك 40 mg 28 كبسول,ازماتك 40 مجم 28 كبسول ESMATAC 40 MG 28 CAP,40MG,
895,LAMICTAL 100 MG 30 TAB,لاميكتال 100 مجم 30 قرص,146.5,lamictal 100 mg 30 tablet,لاميكتال 100 mg 30 tablet,لاميكتال 100 مجم 30 قرص LAMICTAL 100 MG 30 TAB,100MG,
8547,GENUPHIL ADVANCE 30 SACHETS,جينوفيل ادفانس 30 كيس,745.0,genuphil advance 30 sachets,جينوفيل ادفانس 30 كيس,جينوفيل ادفانس 30 كيس GENUPHIL ADVANCE 30 SACHETS,,
4496,EPICOPRED 20 MG 20 ORO-DISPERSIBLE TAB,ابيكوبرد 20 مجم 20 قرص سريع الذوبان بالفم,104.0,epicopred 20 mg 20 orodispersible tablet,ابيكوبرد 20 mg 20 tablet سريع الذوبان بالفم,ابيكوبرد 20 مجم 20 قرص سريع الذوبان بالفم EPICOPRED 20 MG 20 ORO-DISPERSIBLE TAB,20MG,
1069,SODIUM CHLORIDE- FIPCO 0.9%INFUSION 500 ML,محلول ملح -الفتح 0.9 % 500 مل,24.0,sodium chloride fipco 09%infusion 500 ml,solution ملح الفتح 09 % 500 ml,محلول ملح -الفتح 0.9 % 500 مل SODIUM CHLORIDE- FIPCO 0.9%INFUSION 500 ML,0.9%,
923,DEXAZONE 0.5 MG 60 TAB,ديكسازون 0.5 مجم 60 قرص,51.0,dexazone 05 mg 60 tablet,ديكسازون 05 mg 60 tablet,ديكسازون 0.5 مجم 60 قرص DEXAZONE 0.5 MG 60 TAB,0.5MG,
571,CO-TAREG 160 MG 28 TAB,كوتارج 160/12.5 مجم 28 قرص,300.0,cotareg 160 mg 28 tablet,كوتارج 160125 mg 28 tablet,كوتارج 160/12.5 مجم 28 قرص CO-TAREG 160 MG 28 TAB,160MG,
1398,KEPPRA 500 MG 30 TAB,كيبرا 500 مجم 30 قرص,356.0,keppra 500 mg 30 tablet,كيبرا 500 mg 30 tablet,كيبرا 500 مجم 30 قرص KEPPRA 500 MG 30 TAB,500MG,
9955,CENTRUM SILVER WITH LUTEIN ADULT 100 TAB,سنترم سيلفر مع لوتين للكبار 100 قرص,740.0,centrum silver with lutein adult 100 tablet,سنترم سيلفر مع لوتين للكبار 100 tablet,سنترم سيلفر مع لوتين للكبار 100 قرص CENTRUM SILVER WITH LUTEIN ADULT 100 TAB,,
983,ZITHROMAX 1200 MG/30 ML SUSP. 30 ML,زيثروماكس 1200مجم/30مل شراب معلق,126.0,zithromax 1200 mg 30 ml suspension 30 ml,زيثروماكس 1200مجم30مل syrup suspension,زيثروماكس 1200مجم/30مل شراب معلق ZITHROMAX 1200 MG/30 ML SUSP. 30 ML,1200MG,
799,BETOLVEX 1 MG/ML 2 PRE-FILLED SYRINGE .,بيتولفكس 1مجم/مل 2 سرنجة للحقن عضل,110.0,betolvex 1 mg ml 2 prefilled syringe,بيتولفكس 1مجم ml 2 سرنجة للحقن عضل,بيتولفكس 1مجم/مل 2 سرنجة للحقن عضل BETOLVEX 1 MG/ML 2 PRE-FILLED SYRINGE .,1MG,
1597,PENTAMIX SYRUP 120 ML,بنتامكس شراب 120 مل,49.0,pentamix syrup 120 ml,بنتامكس syrup 120 ml,بنتامكس شراب 120 مل PENTAMIX SYRUP 120 ML,120ML,SYRUP
262,PROCORALAN 5 MG 28 TAB,بروكورلان 5 مجم 28 قرص,246.0,procoralan 5 mg 28 tablet,بروكورلان 5 mg 28 tablet,بروكورلان 5 مجم 28 قرص PROCORALAN 5 MG 28 TAB,5MG,
9755,TIRATAM 500 MG 30 TAB,تيراتام 500 مجم 30 قرص,222.0,tiratam 500 mg 30 tablet,تيراتام 500 mg 30 tablet,تيراتام 500 مجم 30 قرص TIRATAM 500 MG 30 TAB,500MG,
982,GINKGO BILOBA 260 MG 30 CAP,جنكوبيلوبا ( برين باور ) 30 كبسول,129.0,ginkgo biloba 260 mg 30 capsule,جنكوبيلوبا برين باور 30 كبسول,جنكوبيلوبا ( برين باور ) 30 كبسول GINKGO BILOBA 260 MG 30 CAP,260MG,
1458,HERO BABY NUTRASENSE 1 400 GM,هيرو بيبي نيوتراسينس 1 لبن 400 جم,349.0,hero baby nutrasense 1 400 gm,هيرو بيبي نيوتراسينس 1 لبن 400 g,هيرو بيبي نيوتراسينس 1 لبن 400 جم HERO BABY NUTRASENSE 1 400 GM,400G,
